file_name,feature_x_1,feature_x_2,feature_x_3,feature_x_4,feature_x_5,feature_y_1,feature_y_2,feature_y_3,feature_y_4,feature_y_5,is_gan
11765.png,121,75,83,116,,92,90,145,146,,No
11766.png,115,,,,,84,,,,,No
11767.png,127,77,,,,89,90,,,,No
11768.png,126,77,,,,89,91,,,,No
11769.png,76,126,,,,88,87,,,,No
11770.png,78,117,,,,94,89,,,,No
11771.png,127,75,,,,90,90,,,,No
11772.png,81,109,,,,87,124,,,,No
11773.png,129,79,,,,91,89,,,,No
11774.png,130,76,76,,,88,147,88,,,No
11775.png,120,101,114,,,87,138,71,,,No
11776.png,76,125,,,,87,88,,,,No
11777.png,127,75,,,,89,88,,,,No
11778.png,126,81,75,,,91,135,89,,,No
11779.png,125,100,78,101,49,87,152,89,145,170,No
11780.png,127,76,,,,90,90,,,,No
11781.png,127,76,103,,,90,89,154,,,No
11782.png,79,126,67,,,89,88,87,,,No
11783.png,126,76,101,,,89,87,158,,,No
11784.png,76,127,,,,88,88,,,,No
11785.png,124,107,95,,,86,139,86,,,No
11786.png,126,77,,,,91,89,,,,No
11787.png,127,74,83,11,120,90,90,134,68,135,No
11788.png,127,79,102,,,89,88,140,,,No
11789.png,82,119,97,,,91,84,140,,,No
11790.png,73,127,,,,87,88,,,,No
11791.png,81,126,75,115,,138,89,89,138,,No
11792.png,72,122,117,87,,89,90,138,136,,No
11793.png,127,88,,,,91,26,,,,No
11794.png,125,,,,,87,,,,,No
11795.png,79,127,116,84,69,89,87,143,141,79,No
11796.png,128,74,,,,89,90,,,,No
11797.png,86,126,74,,,146,88,88,,,No
11798.png,128,75,,,,90,89,,,,No
11799.png,129,77,120,67,,90,90,138,90,,No
11800.png,124,114,86,,,82,70,113,,,No
11801.png,127,81,64,,,91,91,82,,,No
11802.png,124,96,113,,,89,124,90,,,No
11804.png,126,,,,,88,,,,,No
11806.png,124,83,,,,89,89,,,,No
11807.png,77,128,44,100,,87,89,19,145,,No
11808.png,76,97,126,,,90,142,87,,,No
11809.png,128,79,84,90,,89,91,141,72,,No
11810.png,126,76,97,,,88,87,153,,,No
11811.png,168,123,76,,,163,90,88,,,No
11812.png,127,76,,,,88,89,,,,No
11813.png,85,131,69,,,91,92,16,,,No
11814.png,122,,,,,88,,,,,No
11815.png,127,78,102,100,,87,88,162,137,,No
11816.png,126,109,,,,89,143,,,,No
11817.png,125,74,,,,89,89,,,,No
11818.png,125,77,86,,,89,88,74,,,No
11819.png,79,126,120,,,89,89,139,,,No
11820.png,80,127,,,,86,88,,,,No
11821.png,125,79,98,,,89,90,144,,,No
11822.png,127,77,,,,88,89,,,,No
11823.png,130,,,,,97,,,,,No
11824.png,102,78,98,125,,119,91,151,88,,No
11825.png,106,126,121,,,139,93,81,,,No
11826.png,127,76,,,,89,89,,,,No
11827.png,128,71,,,,90,81,,,,No
11828.png,76,126,,,,89,89,,,,No
11829.png,126,75,,,,88,90,,,,No
11830.png,76,127,,,,88,86,,,,No
11831.png,76,126,63,142,82,89,89,24,22,82,No
11832.png,109,85,74,,,114,89,87,,,No
11833.png,77,126,78,102,,89,88,145,20,,No
11834.png,129,86,75,,,89,87,90,,,No
11835.png,127,76,,,,89,90,,,,No
11836.png,76,125,73,,,89,88,86,,,No
11837.png,126,75,103,,,87,89,142,,,No
11838.png,127,75,85,,,88,88,141,,,No
11839.png,128,169,76,86,115,90,129,89,135,136,No
11840.png,75,128,,,,88,89,,,,No
11841.png,128,,,,,91,,,,,No
11842.png,78,125,107,,,88,88,142,,,No
11843.png,76,127,81,87,,89,91,137,20,,No
11844.png,127,76,,,,89,90,,,,No
11845.png,105,124,,,,135,86,,,,No
11846.png,98,124,80,,,116,89,86,,,No
11847.png,74,125,73,,,90,89,81,,,No
11848.png,83,120,129,,,87,89,88,,,No
11849.png,126,80,,,,87,89,,,,No
11850.png,102,127,,,,29,89,,,,No
11851.png,126,74,,,,90,90,,,,No
11852.png,74,126,,,,89,88,,,,No
11853.png,125,,,,,87,,,,,No
11854.png,127,78,86,110,,87,89,153,144,,No
11855.png,77,128,,,,87,88,,,,No
11856.png,74,127,110,85,,88,86,144,141,,No
11857.png,127,75,,,,90,89,,,,No
11858.png,77,127,,,,89,89,,,,No
11859.png,84,133,,,,92,89,,,,No
11860.png,76,126,,,,88,87,,,,No
11861.png,121,75,,,,92,89,,,,No
11862.png,78,,,,,90,,,,,No
11863.png,103,122,83,106,,123,89,87,144,,No
11864.png,127,80,,,,91,92,,,,No
11865.png,128,,,,,87,,,,,No
11866.png,129,126,,,,21,88,,,,No
11867.png,75,126,82,115,,87,89,143,145,,No
11868.png,72,124,,,,89,86,,,,No
11869.png,123,78,97,77,,87,89,141,85,,No
11870.png,129,76,182,95,,90,90,136,131,,No
11871.png,124,74,94,120,,85,90,137,65,,No
11872.png,77,127,101,,,88,87,143,,,No
11873.png,127,76,,,,88,90,,,,No
11874.png,126,87,97,,,89,147,147,,,No
11875.png,126,82,91,,,90,90,143,,,No
11878.png,78,127,109,,,91,87,134,,,No
11879.png,77,126,,,,88,88,,,,No
11880.png,126,,,,,85,,,,,No
11881.png,125,76,,,,87,87,,,,No
11882.png,94,88,,,,148,89,,,,No
11883.png,85,86,,,,146,89,,,,No
11884.png,78,124,111,,,91,88,149,,,No
11885.png,77,,,,,90,,,,,No
11886.png,74,126,,,,90,89,,,,No
11887.png,127,113,87,,,91,132,77,,,No
11888.png,77,126,,,,87,90,,,,No
11889.png,73,127,,,,90,87,,,,No
11890.png,126,79,85,,,89,89,140,,,No
11892.png,128,108,117,78,,90,144,80,88,,No
11893.png,126,75,161,,,88,92,180,,,No
11894.png,77,129,,,,88,89,,,,No
11895.png,127,78,85,,,90,90,141,,,No
11896.png,126,77,,,,89,90,,,,No
11897.png,127,76,113,,,87,90,77,,,No
11898.png,127,77,,,,89,88,,,,No
11899.png,126,75,,,,89,91,,,,No
11900.png,128,13,,,,90,131,,,,No
11901.png,127,81,,,,90,139,,,,No
11902.png,125,75,113,112,,89,89,145,77,,No
11903.png,127,75,,,,88,89,,,,No
11904.png,28,127,75,,,173,91,87,,,No
11905.png,127,73,,,,90,89,,,,No
11906.png,105,77,127,95,,163,88,87,148,,No
11907.png,129,,,,,90,,,,,No
11908.png,75,84,,,,90,138,,,,No
11909.png,125,74,,,,89,88,,,,No
11910.png,124,81,,,,91,83,,,,No
11911.png,127,76,,,,88,88,,,,No
11912.png,128,74,75,92,,90,143,90,121,,No
11913.png,74,94,127,91,114,89,116,90,145,144,No
11916.png,79,124,126,,,90,87,74,,,No
11917.png,76,125,,,,89,89,,,,No
11918.png,75,126,75,119,,138,90,90,134,,No
11919.png,101,,,,,142,,,,,No
11920.png,127,78,,,,86,86,,,,No
11921.png,77,127,,,,90,88,,,,No
11922.png,128,77,,,,91,86,,,,No
11923.png,83,77,127,,,142,87,89,,,No
11924.png,127,,,,,88,,,,,No
11925.png,79,125,78,118,,143,88,89,140,,No
11926.png,133,,,,,94,,,,,No
11927.png,76,125,,,,89,88,,,,No
11928.png,124,82,,,,89,89,,,,No
11929.png,128,77,108,,,90,91,134,,,No
11930.png,123,78,100,,,88,89,141,,,No
11931.png,87,106,74,125,67,120,122,91,93,37,No
11932.png,128,78,119,,,90,90,75,,,No
11933.png,99,75,126,,,127,91,90,,,No
11934.png,124,106,,,,90,145,,,,No
11935.png,128,,,,,92,,,,,No
11936.png,127,79,,,,89,88,,,,No
11937.png,126,74,,,,91,88,,,,No
11938.png,128,76,82,72,,90,91,136,80,,No
11939.png,78,79,,,,140,89,,,,No
11940.png,81,,,,,144,,,,,No
11941.png,127,77,117,72,,90,89,139,80,,No
11942.png,74,125,103,98,,86,89,132,75,,No
11944.png,77,128,83,,,89,88,140,,,No
11945.png,72,125,117,,,90,89,143,,,No
11946.png,133,78,125,,,83,88,88,,,No
11947.png,125,83,116,,,91,135,138,,,No
11948.png,77,127,116,,,90,88,136,,,No
11949.png,127,76,,,,87,88,,,,No
11950.png,65,127,,,,92,89,,,,No
11951.png,123,105,,,,87,137,,,,No
11952.png,98,,,,,143,,,,,No
11953.png,76,125,66,,,89,89,89,,,No
11954.png,78,124,124,,,90,10,88,,,No
11955.png,127,73,,,,89,89,,,,No
11957.png,127,75,92,96,110,89,89,124,157,138,No
11958.png,116,128,,,,138,87,,,,No
11959.png,75,128,,,,90,90,,,,No
11960.png,106,88,76,128,,119,117,90,87,,No
11961.png,128,75,,,,88,88,,,,No
11962.png,125,76,82,,,88,89,142,,,No
11963.png,128,79,77,111,81,88,136,91,134,134,No
11964.png,126,,,,,88,,,,,No
11965.png,119,,,,,87,,,,,No
11966.png,73,127,,,,89,88,,,,No
11968.png,78,79,,,,86,69,,,,No
11969.png,125,72,,,,88,86,,,,No
11970.png,128,76,,,,88,87,,,,No
11971.png,96,,,,,148,,,,,No
11972.png,24,129,74,,,72,89,89,,,No
11973.png,75,126,112,,,90,88,140,,,No
11974.png,129,69,,,,90,92,,,,No
11975.png,76,127,,,,89,87,,,,No
11976.png,127,79,103,,,90,90,156,,,No
11977.png,127,73,,,,87,90,,,,No
11979.png,126,108,,,,92,142,,,,No
11980.png,76,127,83,,,90,88,146,,,No
11981.png,126,,,,,89,,,,,No
11982.png,77,127,69,,,89,89,83,,,No
11983.png,104,113,80,129,100,26,19,90,87,142,No
11984.png,126,79,129,108,,181,89,88,139,,No
11985.png,78,126,,,,86,88,,,,No
11986.png,84,,,,,83,,,,,No
11987.png,129,,,,,87,,,,,No
11989.png,76,67,79,126,76,91,91,141,92,90,No
11990.png,125,84,79,,,89,137,87,,,No
11991.png,74,98,126,77,,92,151,86,87,,No
11992.png,75,126,91,,,89,88,89,,,No
11993.png,128,77,,,,90,90,,,,No
11994.png,133,84,,,,89,84,,,,No
11995.png,128,74,,,,88,89,,,,No
11996.png,127,78,79,102,68,89,92,138,30,89,No
11997.png,127,73,,,,89,90,,,,No
11998.png,76,127,,,,89,87,,,,No
12000.png,77,129,,,,87,87,,,,No
12002.png,127,83,75,,,89,139,89,,,No
12003.png,80,123,100,,,89,86,140,,,No
12004.png,91,78,126,85,114,122,91,89,139,138,No
12005.png,77,78,128,,,91,139,90,,,No
12007.png,109,111,83,,,119,151,85,,,No
12008.png,127,78,,,,88,90,,,,No
12009.png,128,77,89,,,89,90,145,,,No
12010.png,87,127,80,76,111,125,88,139,90,139,No
12011.png,77,126,,,,88,87,,,,No
12012.png,72,127,122,,,100,91,102,,,No
12013.png,75,127,,,,90,90,,,,No
12014.png,117,,,,,137,,,,,No
12015.png,127,76,,,,88,89,,,,No
12016.png,127,119,,,,88,145,,,,No
12018.png,76,127,117,,,89,89,80,,,No
12019.png,117,86,127,76,,136,139,89,89,,No
12020.png,128,75,83,,,89,89,143,,,No
12021.png,79,127,,,,90,88,,,,No
12022.png,128,78,70,,,87,148,86,,,No
12023.png,75,127,97,,,90,90,139,,,No
12024.png,126,77,99,,,87,88,149,,,No
12025.png,80,,,,,84,,,,,No
12026.png,126,73,103,,,89,89,132,,,No
12027.png,80,127,,,,91,91,,,,No
12028.png,101,127,78,,,163,89,88,,,No
12029.png,75,128,,,,88,87,,,,No
12030.png,125,90,83,,,91,118,137,,,No
12031.png,77,126,,,,89,88,,,,No
12032.png,125,85,76,,,90,137,89,,,No
12033.png,125,75,91,,,88,89,137,,,No
12034.png,75,126,,,,89,87,,,,No
12035.png,75,126,106,,,90,88,140,,,No
12036.png,127,75,,,,90,90,,,,No
12037.png,120,103,,,,88,143,,,,No
12038.png,127,126,73,104,,89,69,88,29,,No
12039.png,126,,,,,86,,,,,No
12041.png,78,126,79,,,90,89,137,,,No
12042.png,117,76,127,,,141,88,88,,,No
12043.png,155,82,77,84,,41,139,99,80,,No
12044.png,124,74,,,,90,91,,,,No
12045.png,127,78,,,,89,88,,,,No
12046.png,127,75,,,,89,90,,,,No
12047.png,128,111,73,,,91,131,88,,,No
12048.png,127,76,92,,,88,87,73,,,No
12049.png,103,124,,,,120,86,,,,No
12050.png,125,,,,,90,,,,,No
12051.png,124,105,,,,88,138,,,,No
12052.png,124,75,74,,,90,90,78,,,No
12053.png,125,,,,,77,,,,,No
12054.png,75,125,95,,,87,88,137,,,No
12055.png,24,127,16,,,45,86,127,,,No
12056.png,126,75,,,,88,85,,,,No
12057.png,127,77,,,,90,91,,,,No
12058.png,126,146,78,120,66,89,158,91,136,80,No
12059.png,124,85,75,,,88,122,90,,,No
12060.png,124,76,101,,,89,88,150,,,No
12061.png,75,125,82,113,,89,90,139,139,,No
12062.png,124,78,99,,,87,88,152,,,No
12063.png,83,129,,,,137,88,,,,No
12064.png,125,77,,,,89,90,,,,No
12065.png,127,75,,,,88,90,,,,No
12066.png,126,80,72,,,90,88,82,,,No
12067.png,78,124,,,,90,86,,,,No
12068.png,77,126,,,,90,89,,,,No
12069.png,77,128,77,,,90,90,138,,,No
12070.png,127,74,,,,87,88,,,,No
12071.png,122,,,,,88,,,,,No
12072.png,76,126,,,,86,91,,,,No
12073.png,125,79,88,74,,89,88,145,74,,No
12074.png,122,84,76,,,88,150,89,,,No
12075.png,127,88,76,,,90,125,89,,,No
12076.png,119,93,97,,,85,121,141,,,No
12077.png,127,77,97,103,174,89,88,116,135,168,No
12078.png,128,75,,,,90,87,,,,No
12080.png,130,77,82,,,91,90,140,,,No
12081.png,126,75,85,68,,92,90,133,76,,No
12082.png,127,74,,,,89,91,,,,No
12083.png,126,75,,,,89,87,,,,No
12084.png,125,,,,,88,,,,,No
12085.png,76,126,,,,89,87,,,,No
12086.png,126,87,75,104,,89,144,89,140,,No
12087.png,120,,,,,133,,,,,No
12088.png,128,78,,,,89,92,,,,No
12089.png,68,116,128,75,87,35,144,88,89,140,No
12090.png,126,71,78,,,90,91,91,,,No
12092.png,99,77,127,,,127,91,87,,,No
12093.png,36,130,75,,,158,89,88,,,No
12094.png,75,128,,,,89,85,,,,No
12095.png,75,130,127,,,89,90,79,,,No
12096.png,78,127,,,,88,88,,,,No
12097.png,125,75,,,,89,88,,,,No
12099.png,76,128,,,,89,89,,,,No
12100.png,76,127,83,,,90,89,139,,,No
12101.png,123,76,135,,,91,88,88,,,No
12102.png,126,,,,,83,,,,,No
12103.png,125,81,118,,,89,91,79,,,No
12104.png,127,76,67,,,89,88,88,,,No
12106.png,127,77,103,,,88,90,32,,,No
12107.png,128,,,,,89,,,,,No
12108.png,72,128,,,,88,85,,,,No
12109.png,126,,,,,89,,,,,No
12110.png,125,110,,,,90,155,,,,No
12111.png,127,77,,,,89,90,,,,No
12112.png,81,81,,,,90,90,,,,No
12113.png,98,76,126,97,,125,89,88,144,,No
12114.png,78,127,,,,90,87,,,,No
12115.png,76,126,,,,90,89,,,,No
12116.png,79,99,76,164,127,142,120,92,28,85,No
12117.png,82,127,75,,,139,89,88,,,No
12118.png,76,124,107,,,89,89,137,,,No
12119.png,125,74,91,,,87,92,137,,,No
12120.png,126,75,,,,90,89,,,,No
12121.png,129,71,,,,89,90,,,,No
12122.png,76,129,,,,89,89,,,,No
12123.png,127,77,,,,88,89,,,,No
12124.png,124,78,82,,,90,90,81,,,No
12125.png,126,74,,,,89,89,,,,No
12126.png,127,77,,,,89,90,,,,No
12127.png,77,128,,,,90,89,,,,No
12128.png,127,77,65,114,104,87,88,87,77,141,No
12129.png,79,124,103,,,89,87,142,,,No
12130.png,76,128,108,,,89,88,146,,,No
12131.png,123,81,88,,,90,87,75,,,No
12134.png,126,81,,,,91,136,,,,No
12135.png,127,77,68,,,89,88,16,,,No
12136.png,127,73,102,,,91,89,145,,,No
12137.png,127,75,120,120,80,91,90,138,77,88,No
12138.png,128,,,,,90,,,,,No
12139.png,74,127,80,,,91,89,142,,,No
12140.png,127,74,83,139,,89,87,145,85,,No
12141.png,77,127,,,,90,89,,,,No
12142.png,81,124,,,,89,89,,,,No
12143.png,127,,,,,87,,,,,No
12144.png,96,125,74,,,121,88,88,,,No
12145.png,76,127,116,87,,87,87,144,143,,No
12146.png,95,91,,,,146,114,,,,No
12147.png,128,69,104,,,89,87,145,,,No
12148.png,75,78,127,,,89,139,88,,,No
12149.png,127,78,,,,90,90,,,,No
12150.png,109,110,,,,12,141,,,,No
12151.png,76,127,96,170,,90,86,135,141,,No
12152.png,126,79,,,,89,90,,,,No
12153.png,125,82,78,65,91,89,145,87,87,87,No
12155.png,126,75,135,,,88,89,184,,,No
12156.png,12,74,127,,,75,91,87,,,No
12157.png,128,77,82,115,,90,90,142,146,,No
12158.png,75,123,,,,91,89,,,,No
12159.png,75,126,,,,89,88,,,,No
12160.png,78,127,117,109,,90,87,21,143,,No
12161.png,128,77,109,,,90,89,140,,,No
12162.png,128,77,,,,89,89,,,,No
12163.png,75,125,,,,88,88,,,,No
12164.png,77,76,,,,145,89,,,,No
12165.png,126,75,83,119,,91,92,138,140,,No
12166.png,103,16,,,,139,37,,,,No
12167.png,125,80,,,,90,88,,,,No
12168.png,127,76,,,,87,89,,,,No
12169.png,76,128,83,115,,90,90,140,141,,No
12170.png,95,129,80,,,151,89,83,,,No
12171.png,125,77,107,,,91,88,134,,,No
12172.png,77,128,91,,,89,89,89,,,No
12173.png,125,80,76,124,,90,135,89,77,,No
12174.png,78,125,,,,90,89,,,,No
12175.png,124,77,,,,90,88,,,,No
12178.png,125,106,,,,90,142,,,,No
12179.png,123,77,,,,89,88,,,,No
12180.png,75,,,,,92,,,,,No
12181.png,16,78,,,,181,71,,,,No
12182.png,141,76,127,79,113,11,91,88,141,141,No
12183.png,125,76,101,,,87,88,141,,,No
12184.png,127,75,,,,88,91,,,,No
12185.png,130,78,88,,,90,92,143,,,No
12186.png,118,97,,,,87,143,,,,No
12187.png,126,94,74,,,89,120,87,,,No
12188.png,78,126,69,84,,89,89,76,74,,No
12189.png,127,74,,,,89,90,,,,No
12190.png,126,76,99,,,88,88,133,,,No
12191.png,105,126,,,,139,87,,,,No
12192.png,125,75,,,,89,89,,,,No
12193.png,127,75,165,,,87,86,156,,,No
12194.png,77,122,105,73,,88,89,129,83,,No
12195.png,127,84,,,,89,93,,,,No
12197.png,76,128,,,,89,89,,,,No
12198.png,77,127,95,,,89,90,139,,,No
12199.png,76,127,,,,88,89,,,,No
12200.png,126,75,,,,89,88,,,,No
12201.png,125,76,98,88,,88,89,143,80,,No
12202.png,78,126,,,,88,90,,,,No
12203.png,127,80,74,,,87,144,89,,,No
12204.png,123,79,93,,,81,92,150,,,No
12205.png,125,77,,,,88,90,,,,No
12206.png,128,77,,,,88,88,,,,No
12207.png,79,127,85,112,69,92,90,136,137,81,No
12208.png,75,126,115,,,88,88,77,,,No
12209.png,127,,,,,89,,,,,No
12210.png,74,128,,,,89,91,,,,No
12211.png,76,125,,,,86,82,,,,No
12213.png,78,93,127,103,73,90,120,90,137,79,No
12214.png,124,76,86,,,89,90,89,,,No
12215.png,125,74,,,,89,88,,,,No
12217.png,81,114,93,,,87,127,73,,,No
12218.png,127,75,,,,87,87,,,,No
12219.png,85,,,,,142,,,,,No
12220.png,127,75,83,,,89,88,73,,,No
12221.png,77,95,85,121,,88,122,127,85,,No
12222.png,83,129,112,77,89,91,91,138,83,140,No
12223.png,126,,,,,87,,,,,No
12224.png,128,86,,,,88,73,,,,No
12225.png,127,77,92,103,56,89,89,34,133,85,No
12226.png,127,99,,,,88,141,,,,No
12227.png,74,124,,,,87,88,,,,No
12228.png,128,75,,,,90,90,,,,No
12229.png,128,118,78,,,91,135,87,,,No
12230.png,128,77,83,,,88,90,142,,,No
12231.png,84,127,,,,89,91,,,,No
12232.png,128,,,,,88,,,,,No
12233.png,126,78,100,,,88,89,136,,,No
12234.png,77,127,81,,,89,91,141,,,No
12235.png,126,77,,,,90,88,,,,No
12236.png,78,80,124,,,93,141,81,,,No
12237.png,126,,,,,92,,,,,No
12238.png,129,79,,,,90,142,,,,No
12239.png,74,129,,,,86,87,,,,No
12240.png,125,,,,,87,,,,,No
12241.png,126,74,,,,89,89,,,,No
12242.png,128,77,80,99,,89,89,16,151,,No
12243.png,75,127,65,,,90,89,89,,,No
12245.png,128,78,107,115,,89,89,173,80,,No
12246.png,126,78,,,,88,90,,,,No
12247.png,124,82,,,,88,88,,,,No
12248.png,82,117,,,,89,90,,,,No
12249.png,123,75,,,,88,89,,,,No
12250.png,127,79,,,,89,90,,,,No
12251.png,127,78,,,,88,90,,,,No
12252.png,125,75,98,102,,88,88,153,141,,No
12254.png,81,123,,,,91,84,,,,No
12255.png,126,76,,,,88,88,,,,No
12256.png,127,73,,,,89,88,,,,No
12257.png,78,119,,,,86,89,,,,No
12258.png,126,74,,,,86,86,,,,No
12259.png,126,75,95,,,88,91,146,,,No
12260.png,74,126,80,,,87,88,70,,,No
12261.png,120,,,,,91,,,,,No
12262.png,125,,,,,91,,,,,No
12263.png,126,75,,,,86,89,,,,No
12264.png,76,127,110,112,,91,87,136,78,,No
12265.png,76,127,,,,89,87,,,,No
12266.png,76,126,,,,91,85,,,,No
12267.png,74,127,92,,,90,90,137,,,No
12268.png,76,126,,,,90,90,,,,No
12269.png,76,127,186,85,,90,90,173,133,,No
12270.png,126,75,99,100,,88,88,50,165,,No
12271.png,60,119,,,,20,139,,,,No
12272.png,125,76,,,,89,90,,,,No
12273.png,80,119,,,,88,89,,,,No
12274.png,126,76,,,,88,89,,,,No
12275.png,76,127,84,,,90,88,70,,,No
12276.png,131,,,,,87,,,,,No
12277.png,126,75,,,,89,88,,,,No
12278.png,128,77,66,,,89,89,89,,,No
12279.png,129,80,119,,,89,140,141,,,No
12280.png,77,103,,,,87,141,,,,No
12281.png,124,75,72,,,90,90,84,,,No
12282.png,128,75,64,,,90,91,92,,,No
12283.png,127,86,,,,88,89,,,,No
12284.png,126,77,,,,91,92,,,,No
12285.png,135,,,,,98,,,,,No
12286.png,74,125,81,,,90,89,141,,,No
12287.png,126,,,,,85,,,,,No
12288.png,127,75,,,,91,90,,,,No
12289.png,130,76,,,,86,88,,,,No
12290.png,125,80,,,,91,85,,,,No
12291.png,127,82,77,,,90,136,91,,,No
12292.png,126,77,109,,,91,84,140,,,No
12293.png,76,129,99,,,90,88,139,,,No
12294.png,129,77,111,88,,89,90,137,138,,No
12295.png,124,76,102,,,89,88,139,,,No
12296.png,126,77,94,102,,88,90,157,140,,No
12297.png,122,79,,,,88,91,,,,No
12298.png,80,,,,,78,,,,,No
12299.png,127,82,78,,,89,140,89,,,No
12300.png,125,72,80,113,,89,85,141,141,,No
12301.png,126,77,,,,90,87,,,,No
12302.png,124,86,127,113,,89,89,23,25,,No
12303.png,126,76,122,,,90,89,140,,,No
12304.png,127,80,,,,87,92,,,,No
12306.png,127,76,,,,89,86,,,,No
12307.png,126,,,,,88,,,,,No
12308.png,112,76,128,112,,146,88,87,144,,No
12309.png,78,126,98,105,95,89,88,147,138,138,No
12310.png,81,78,,,,148,88,,,,No
12311.png,76,123,84,117,,88,89,137,137,,No
12312.png,126,75,84,,,88,89,144,,,No
12316.png,123,104,,,,87,140,,,,No
12317.png,78,125,122,,,90,88,75,,,No
12318.png,75,123,74,,,88,91,78,,,No
12319.png,128,101,74,79,,86,125,90,139,,No
12320.png,79,126,,,,92,91,,,,No
12321.png,128,80,79,116,,89,90,143,84,,No
12322.png,126,85,75,,,88,91,89,,,No
12323.png,128,82,110,77,,89,136,138,88,,No
12324.png,86,127,77,,,124,85,88,,,No
12325.png,77,128,,,,89,88,,,,No
12326.png,129,,,,,87,,,,,No
12328.png,128,89,,,,92,84,,,,No
12330.png,127,91,76,94,,88,139,90,116,,No
12331.png,125,111,,,,89,142,,,,No
12332.png,76,124,,,,86,87,,,,No
12333.png,127,77,,,,89,89,,,,No
12334.png,126,77,,,,89,88,,,,No
12335.png,126,76,104,,,87,88,147,,,No
12336.png,128,79,,,,88,86,,,,No
12337.png,116,83,,,,138,138,,,,No
12338.png,127,78,,,,89,90,,,,No
12339.png,128,77,,,,89,86,,,,No
12341.png,130,83,88,,,91,92,141,,,No
12342.png,127,77,100,,,87,92,140,,,No
12343.png,76,127,97,82,120,88,90,117,71,72,No
12344.png,126,82,76,74,,87,142,90,72,,No
12345.png,113,126,75,84,99,138,88,90,138,137,No
12346.png,126,91,,,,89,34,,,,No
12347.png,127,74,121,89,,90,88,141,141,,No
12349.png,128,75,,,,91,91,,,,No
12350.png,85,,,,,137,,,,,No
12351.png,127,78,67,76,115,89,89,77,72,85,No
12352.png,133,126,74,126,,88,87,91,83,,No
12353.png,127,77,,,,89,89,,,,No
12354.png,76,127,,,,87,89,,,,No
12355.png,111,79,104,,,121,85,148,,,No
12356.png,121,76,,,,90,87,,,,No
12357.png,104,76,126,,,125,89,87,,,No
12358.png,127,75,98,101,,90,89,113,136,,No
12359.png,77,127,95,,,90,85,138,,,No
12360.png,127,104,81,76,98,89,131,134,89,108,No
12361.png,125,76,97,,,90,88,136,,,No
12362.png,116,,,,,141,,,,,No
12363.png,125,75,96,,,88,88,21,,,No
12364.png,125,,,,,92,,,,,No
12365.png,84,75,104,,,87,20,140,,,No
12366.png,76,128,95,,,90,87,153,,,No
12368.png,128,,,,,90,,,,,No
12369.png,123,,,,,90,,,,,No
12370.png,75,99,126,,,90,117,89,,,No
12371.png,74,125,109,103,102,85,87,15,136,153,No
12372.png,126,77,,,,89,91,,,,No
12373.png,95,122,98,,,122,85,139,,,No
12374.png,126,,,,,88,,,,,No
12375.png,130,74,117,126,,90,86,142,73,,No
12376.png,127,76,,,,90,89,,,,No
12377.png,82,81,,,,137,78,,,,No
12378.png,100,76,128,,,123,90,88,,,No
12379.png,75,127,98,,,88,87,153,,,No
12380.png,126,77,,,,89,86,,,,No
12381.png,97,127,78,,,125,87,89,,,No
12382.png,129,,,,,87,,,,,No
12383.png,125,74,,,,91,88,,,,No
12384.png,127,74,,,,88,90,,,,No
12385.png,77,126,,,,89,86,,,,No
12386.png,79,128,,,,89,89,,,,No
12387.png,77,128,82,,,92,91,134,,,No
12388.png,78,127,,,,88,87,,,,No
12389.png,126,75,77,,,88,89,82,,,No
12390.png,73,128,,,,90,88,,,,No
12391.png,127,80,77,,,90,140,90,,,No
12392.png,77,,,,,86,,,,,No
12393.png,78,126,,,,91,87,,,,No
12394.png,123,130,,,,86,73,,,,No
12395.png,126,82,82,70,,88,142,92,82,,No
12397.png,127,120,82,,,89,139,138,,,No
12398.png,77,127,,,,89,90,,,,No
12399.png,127,77,102,,,88,89,138,,,No
12400.png,82,125,83,,,91,90,138,,,No
12401.png,76,125,97,,,86,87,118,,,No
12402.png,77,127,68,,,88,88,85,,,No
12403.png,121,79,101,118,,86,89,139,71,,No
12404.png,78,127,97,,,90,88,156,,,No
12405.png,75,124,92,,,89,89,126,,,No
12406.png,127,,,,,89,,,,,No
12407.png,76,128,65,,,89,90,92,,,No
12408.png,108,,,,,137,,,,,No
12409.png,84,128,95,92,80,91,89,125,143,79,No
12410.png,77,127,,,,89,88,,,,No
12411.png,128,76,,,,88,86,,,,No
12412.png,127,77,,,,89,90,,,,No
12414.png,121,36,53,,,135,63,35,,,No
12415.png,124,,,,,87,,,,,No
12416.png,78,128,,,,88,87,,,,No
12417.png,79,83,,,,92,141,,,,No
12418.png,127,77,,,,90,87,,,,No
12419.png,125,90,124,,,84,149,70,,,No
12420.png,124,,,,,90,,,,,No
12421.png,127,77,,,,89,89,,,,No
12422.png,78,127,107,102,118,89,88,139,119,80,No
12423.png,77,124,104,,,88,90,142,,,No
12424.png,76,118,125,72,,88,138,90,71,,No
12425.png,122,83,,,,88,91,,,,No
12426.png,127,,,,,91,,,,,No
12427.png,78,128,78,120,,91,91,141,145,,No
12428.png,127,75,,,,90,90,,,,No
12429.png,123,75,,,,88,91,,,,No
12430.png,128,83,108,,,88,139,141,,,No
12431.png,97,127,81,,,127,87,90,,,No
12432.png,113,115,101,,,141,84,118,,,No
